"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRGB02R050C240","AF","0",,
"CRGB02R050C250","AF","0",,
"CRGB02R060C105","AF","872",,
"CRGB02R060C110","AF","15170",,
"CRGB02R060C120","AF","15920",,
"CRGB02R060C125","AF","418",,
"CRGB02R060C130","AF","16670",,
"CRGB02R060C210","AF","872",,
"CRGB02R060C220","AF","0",,
"CRGB02R060C230","AF","0",,
"CRGB02R060C240","AF","0",,
"CRGB02R060C250","AF","0",,
"CRGB02R070C105","AF","345",,
"CRGB02R070C110","AF","6030",,
"CRGB02R070C120","AF","6330",,
"CRGB02R070C125","AF","208",,
"CRGB02R070C130","AF","6630",,
"CRGB02R070C210","AF","345",,
"CRGB02R070C220","AF","0",,
"CRGB02R070C230","AF","0",,
"CRGB02R070C240","AF","0",,
"CRGB02R070C250","AF","0",,
"CRGB02R080C105","AF","172",,
"CRGB02R080C110","AF","3010",,
"CRGB02R080C120","AF","3160",,
"CRGB02R080C125","AF","208",,
"CRGB02R080C130","AF","3310",,
"CRGB02R080C210","AF","172",,
"CRGB02R080C220","AF","0",,
"CRGB02R080C230","AF","0",,
"CRGB02R080C240","AF","0",,
"CRGB02R080C250","AF","0",,
"CRGB02R090C105","AF","173",,
"CRGB02R090C110","AF","3020",,
"CRGB02R090C120","AF","3170",,
"CRGB02R090C130","AF","3320",,
"CRGB02R090C210","AF","173",,
"CRGB02R090C220","AF","0",,
"CRGB02R090C230","AF","0",,
"CRGB02R090C240","AF","0",,
"CRGB02R090C250","AF","0",,
"CRGB02R100C105","AF","174",,
"CRGB02R100C110","AF","3030",,
"CRGB02R100C120","AF","3180",,
"CRGB02R100C130","AF","3330",,
"CRGB02R100C210","AF","174",,
"CRGB02R100C220","AF","0",,
"CRGB02R100C230","AF","0",,
"CRGB02R100C240","AF","0",,
"CRGB02R100C250","AF","0",,
"CRGB02R110C105","AF","353",,
"CRGB02R110C110","AF","6110",,
"CRGB02R110C120","AF","6410",,
"CRGB02R110C125","AF","210",,
"CRGB02R110C130","AF","6710",,
"CRGB02R110C210","AF","353",,
"CRGB02R110C220","AF","0",,
"CRGB02R110C230","AF","0",,
"CRGB02R110C240","AF","0",,
"CRGB02R110C250","AF","0",,
"CRGB02R120C105","AF","176",,
"CRGB02R120C110","AF","3050",,
"CRGB02R120C120","AF","3200",,
"CRGB02R120C125","AF","210",,
"CRGB02R120C130","AF","3350",,
"CRGB02R120C210","AF","176",,
"CRGB02R120C220","AF","0",,
"CRGB02R120C230","AF","0",,
"CRGB02R120C240","AF","0",,
"CRGB02R120C250","AF","0",,
"CRGB02R130C105","AF","177",,
"CRGB02R130C110","AF","3060",,
"CRGB02R130C120","AF","3210",,
"CRGB02R130C130","AF","3360",,
"CRGB02R130C210","AF","177",,
"CRGB02R130C220","AF","0",,
"CRGB02R130C230","AF","0",,
"CRGB02R130C240","AF","0",,
"CRGB02R130C250","AF","0",,
"CRGB02R140C105","AF","178",,
"CRGB02R140C110","AF","3070",,
"CRGB02R140C120","AF","3220",,
"CRGB02R140C130","AF","3370",,
"CRGB02R140C210","AF","0",,
"CRGB02R140C220","AF","0",,
"CRGB02R140C230","AF","0",,
"CRGB02R140C240","AF","0",,
"CRGB02R140C250","AF","0",,
"CRGB02R150C105","AF","1551",,
"CRGB02R150C110","AF","27060",,
"CRGB02R150C120","AF","28410",,
"CRGB02R150C125","AF","623",,
"CRGB02R150C130","AF","29760",,
"CRGB02R150C210","AF","1373",,
"CRGB02R150C220","AF","0",,
"CRGB02R150C230","AF","0",,
"CRGB02R150C240","AF","0",,
"CRGB02R150C250","AF","0",,
"CRGB02COUNTRY2","CN","CHINA",,
"CRGB02R010C105","CN","179",,
"CRGB02R010C110","CN","3145",,
"CRGB02R010C120","CN","3285",,
"CRGB02R010C130","CN","3425",,
"CRGB02R010C210","CN","179",,
"CRGB02R010C220","CN","0",,
"CRGB02R010C230","CN","0",,
"CRGB02R010C240","CN","0",,
"CRGB02R010C250","CN","0",,
"CRGB02R020C105","CN","180",,
"CRGB02R020C110","CN","3155",,
"CRGB02R020C120","CN","3295",,
"CRGB02R020C130","CN","3435",,
"CRGB02R020C210","CN","180",,
"CRGB02R020C220","CN","0",,
"CRGB02R020C230","CN","0",,
"CRGB02R020C240","CN","0",,
"CRGB02R020C250","CN","0",,
"CRGB02R030C105","CN","181",,
"CRGB02R030C110","CN","3165",,
"CRGB02R030C120","CN","3305",,
"CRGB02R030C125","CN","211",,
"CRGB02R030C130","CN","3445",,
"CRGB02R030C210","CN","181",,
"CRGB02R030C220","CN","0",,
"CRGB02R030C230","CN","0",,
"CRGB02R030C240","CN","0",,
"CRGB02R030C250","CN","0",,
"CRGB02R040C105","CN","182",,
"CRGB02R040C110","CN","3175",,
"CRGB02R040C120","CN","3315",,
"CRGB02R040C130","CN","3455",,
"CRGB02R040C210","CN","182",,
"CRGB02R040C220","CN","0",,
"CRGB02R040C230","CN","0",,
"CRGB02R040C240","CN","0",,
"CRGB02R040C250","CN","0",,
"CRGB02R050C105","CN","183",,
"CRGB02R050C110","CN","3185",,
"CRGB02R050C120","CN","3325",,
"CRGB02R050C125","CN","21",,
"CRGB02R050C130","CN","3465",,
"CRGB02R050C210","CN","183",,
"CRGB02R050C220","CN","0",,
"CRGB02R050C230","CN","0",,
"CRGB02R050C240","CN","0",,
"CRGB02R050C250","CN","0",,
"CRGB02R060C105","CN","937",,
"CRGB02R060C110","CN","16195",,
"CRGB02R060C120","CN","16895",,
"CRGB02R060C125","CN","430",,
"CRGB02R060C130","CN","17595",,
"CRGB02R060C210","CN","937",,
"CRGB02R060C220","CN","0",,
"CRGB02R060C230","CN","0",,
"CRGB02R060C240","CN","0",,
"CRGB02R060C250","CN","0",,
"CRGB02R070C105","CN","371",,
"CRGB02R070C110","CN","6440",,
"CRGB02R070C120","CN","6720",,
"CRGB02R070C125","CN","214",,
"CRGB02R070C130","CN","7000",,
"CRGB02R070C210","CN","371",,
"CRGB02R070C220","CN","0",,
"CRGB02R070C230","CN","0",,
"CRGB02R070C240","CN","0",,
"CRGB02R070C250","CN","0",,
"CRGB02R080C105","CN","185",,
"CRGB02R080C110","CN","3215",,
"CRGB02R080C120","CN","3355",,
"CRGB02R080C125","CN","214",,
"CRGB02R080C130","CN","3495",,
"CRGB02R080C210","CN","185",,
"CRGB02R080C220","CN","0",,
"CRGB02R080C230","CN","0",,
"CRGB02R080C240","CN","0",,
"CRGB02R080C250","CN","0",,
"CRGB02R090C105","CN","186",,
"CRGB02R090C110","CN","3225",,
"CRGB02R090C120","CN","3365",,
"CRGB02R090C130","CN","3505",,
"CRGB02R090C210","CN","186",,
"CRGB02R090C220","CN","0",,
"CRGB02R090C230","CN","0",,
"CRGB02R090C240","CN","0",,
"CRGB02R090C250","CN","0",,
"CRGB02R100C105","CN","187",,
"CRGB02R100C110","CN","3235",,
"CRGB02R100C120","CN","3375",,
"CRGB02R100C130","CN","3515",,
"CRGB02R100C210","CN","187",,
"CRGB02R100C220","CN","0",,
"CRGB02R100C230","CN","0",,
"CRGB02R100C240","CN","0",,
"CRGB02R100C250","CN","0",,
"CRGB02R110C105","CN","379",,
"CRGB02R110C110","CN","6520",,
"CRGB02R110C120","CN","6800",,
"CRGB02R110C125","CN","216",,
"CRGB02R110C130","CN","7080",,
"CRGB02R110C210","CN","379",,
"CRGB02R110C220","CN","0",,
"CRGB02R110C230","CN","0",,
"CRGB02R110C240","CN","0",,
"CRGB02R110C250","CN","0",,
"CRGB02R120C105","CN","189",,
"CRGB02R120C110","CN","3255",,
"CRGB02R120C120","CN","3395",,
"CRGB02R120C125","CN","216",,
"CRGB02R120C130","CN","3535",,
"CRGB02R120C210","CN","189",,
"CRGB02R120C220","CN","0",,
"CRGB02R120C230","CN","0",,
"CRGB02R120C240","CN","0",,
"CRGB02R120C250","CN","0",,
"CRGB02R130C105","CN","190",,
"CRGB02R130C110","CN","3265",,
"CRGB02R130C120","CN","3405",,
"CRGB02R130C130","CN","3545",,
"CRGB02R130C210","CN","190",,
"CRGB02R130C220","CN","0",,
"CRGB02R130C230","CN","0",,
"CRGB02R130C240","CN","0",,
"CRGB02R130C250","CN","0",,
"CRGB02R140C105","CN","191",,
"CRGB02R140C110","CN","3275",,
"CRGB02R140C120","CN","3415",,
"CRGB02R140C130","CN","3555",,
"CRGB02R140C210","CN","0",,
"CRGB02R140C220","CN","0",,
"CRGB02R140C230","CN","0",,
"CRGB02R140C240","CN","0",,
"CRGB02R140C250","CN","0",,
"CRGB02R150C105","CN","1668",,
"CRGB02R150C110","CN","28935",,
"CRGB02R150C120","CN","30195",,
"CRGB02R150C125","CN","641",,
"CRGB02R150C130","CN","31455",,
"CRGB02R150C210","CN","1477",,
"CRGB02R150C220","CN","0",,
"CRGB02R150C230","CN","0",,
"CRGB02R150C240","CN","0",,
"CRGB02R150C250","CN","0",,
"CRGB02COUNTRY2","GB","UNITED KINGDOM",,
"CRGB02R010C105","GB","192",,
"CRGB02R010C110","GB","3101",,
"CRGB02R010C120","GB","3241",,
"CRGB02R010C130","GB","3381",,
"CRGB02R010C210","GB","192",,
"CRGB02R010C220","GB","0",,
"CRGB02R010C230","GB","0",,
"CRGB02R010C240","GB","0",,
"CRGB02R010C250","GB","0",,
"CRGB02R020C105","GB","193",,
"CRGB02R020C110","GB","3111",,
"CRGB02R020C120","GB","3251",,
"CRGB02R020C130","GB","3391",,
"CRGB02R020C210","GB","193",,
"CRGB02R020C220","GB","0",,
"CRGB02R020C230","GB","0",,
"CRGB02R020C240","GB","0",,
"CRGB02R020C250","GB","0",,
"CRGB02R030C105","GB","194",,
"CRGB02R030C110","GB","3121",,
"CRGB02R030C120","GB","3261",,
"CRGB02R030C125","GB","217",,
"CRGB02R030C130","GB","3401",,
"CRGB02R030C210","GB","194",,
"CRGB02R030C220","GB","0",,
"CRGB02R030C230","GB","0",,
"CRGB02R030C240","GB","0",,
"CRGB02R030C250","GB","0",,
"CRGB02R040C105","GB","195",,
"CRGB02R040C110","GB","3131",,
"CRGB02R040C120","GB","3271",,
"CRGB02R040C130","GB","3411",,
"CRGB02R040C210","GB","195",,
"CRGB02R040C220","GB","0",,
"CRGB02R040C230","GB","0",,
"CRGB02R040C240","GB","0",,
"CRGB02R040C250","GB","0",,
"CRGB02R050C105","GB","196",,
"CRGB02R050C110","GB","3141",,
"CRGB02R050C120","GB","3281",,
"CRGB02R050C125","GB","22",,
"CRGB02R050C130","GB","3421",,
"CRGB02R050C210","GB","196",,
"CRGB02R050C220","GB","0",,
"CRGB02R050C230","GB","0",,
"CRGB02R050C240","GB","0",,
"CRGB02R050C250","GB","0",,
"CRGB02R060C105","GB","1002",,
"CRGB02R060C110","GB","15975",,
"CRGB02R060C120","GB","16675",,
"CRGB02R060C125","GB","442",,
"CRGB02R060C130","GB","17375",,
"CRGB02R060C210","GB","1002",,
"CRGB02R060C220","GB","0",,
"CRGB02R060C230","GB","0",,
"CRGB02R060C240","GB","0",,
"CRGB02R060C250","GB","0",,
"CRGB02R070C105","GB","397",,
"CRGB02R070C110","GB","6352",,
"CRGB02R070C120","GB","6632",,
"CRGB02R070C125","GB","220",,
"CRGB02R070C130","GB","6912",,
"CRGB02R070C210","GB","397",,
"CRGB02R070C220","GB","0",,
"CRGB02R070C230","GB","0",,
"CRGB02R070C240","GB","0",,
"CRGB02R070C250","GB","0",,
"CRGB02R080C105","GB","198",,
"CRGB02R080C110","GB","3171",,
"CRGB02R080C120","GB","3311",,
"CRGB02R080C125","GB","220",,
"CRGB02R080C130","GB","3451",,
"CRGB02R080C210","GB","198",,
"CRGB02R080C220","GB","0",,
"CRGB02R080C230","GB","0",,
"CRGB02R080C240","GB","0",,
"CRGB02R080C250","GB","0",,
"CRGB02R090C105","GB","199",,
"CRGB02R090C110","GB","3181",,
"CRGB02R090C120","GB","3321",,
"CRGB02R090C130","GB","3461",,
"CRGB02R090C210","GB","199",,
"CRGB02R090C220","GB","0",,
"CRGB02R090C230","GB","0",,
"CRGB02R090C240","GB","0",,
"CRGB02R090C250","GB","0",,
"CRGB02R100C105","GB","200",,
"CRGB02R100C110","GB","3191",,
"CRGB02R100C120","GB","3331",,
"CRGB02R100C130","GB","3471",,
"CRGB02R100C210","GB","200",,
"CRGB02R100C220","GB","0",,
"CRGB02R100C230","GB","0",,
"CRGB02R100C240","GB","0",,
"CRGB02R100C250","GB","0",,
"CRGB02R110C105","GB","405",,
"CRGB02R110C110","GB","6432",,
"CRGB02R110C120","GB","6712",,
"CRGB02R110C125","GB","222",,
"CRGB02R110C130","GB","6992",,
"CRGB02R110C210","GB","405",,
"CRGB02R110C220","GB","0",,
"CRGB02R110C230","GB","0",,
"CRGB02R110C240","GB","0",,
"CRGB02R110C250","GB","0",,
"CRGB02R120C105","GB","202",,
"CRGB02R120C110","GB","3211",,
"CRGB02R120C120","GB","3351",,
"CRGB02R120C125","GB","222",,
"CRGB02R120C130","GB","3491",,
"CRGB02R120C210","GB","202",,
"CRGB02R120C220","GB","0",,
"CRGB02R120C230","GB","0",,
"CRGB02R120C240","GB","0",,
"CRGB02R120C250","GB","0",,
"CRGB02R130C105","GB","203",,
"CRGB02R130C110","GB","3221",,
"CRGB02R130C120","GB","3361",,
"CRGB02R130C130","GB","3501",,
"CRGB02R130C210","GB","203",,
"CRGB02R130C220","GB","0",,
"CRGB02R130C230","GB","0",,
"CRGB02R130C240","GB","0",,
"CRGB02R130C250","GB","0",,
"CRGB02R140C105","GB","204",,
"CRGB02R140C110","GB","3231",,
"CRGB02R140C120","GB","3371",,
"CRGB02R140C130","GB","3511",,
"CRGB02R140C210","GB","0",,
"CRGB02R140C220","GB","0",,
"CRGB02R140C230","GB","0",,
"CRGB02R140C240","GB","0",,
"CRGB02R140C250","GB","0",,
"CRGB02R150C105","GB","1785",,
"CRGB02R150C110","GB","28539",,
"CRGB02R150C120","GB","29799",,
"CRGB02R150C125","GB","659",,
"CRGB02R150C130","GB","31059",,
"CRGB02R150C210","GB","1581",,
"CRGB02R150C220","GB","0",,
"CRGB02R150C230","GB","0",,
"CRGB02R150C240","GB","0",,
"CRGB02R150C250","GB","0",,
"CRGB02COUNTRY2","CTRYTOTAL","Direct cell edit",,
"CRGB02R010C105","CTRYTOTAL","537",,
"CRGB02R010C110","CTRYTOTAL","9176",,
"CRGB02R010C120","CTRYTOTAL","9606",,
"CRGB02R010C130","CTRYTOTAL","10036",,
"CRGB02R010C210","CTRYTOTAL","537",,
"CRGB02R010C220","CTRYTOTAL","0",,
"CRGB02R010C230","CTRYTOTAL","0",,
"CRGB02R010C240","CTRYTOTAL","0",,
"CRGB02R010C250","CTRYTOTAL","0",,
"CRGB02R020C105","CTRYTOTAL","540",,
"CRGB02R020C110","CTRYTOTAL","9206",,
"CRGB02R020C120","CTRYTOTAL","9636",,
"CRGB02R020C130","CTRYTOTAL","10066",,
"CRGB02R020C210","CTRYTOTAL","540",,
"CRGB02R020C220","CTRYTOTAL","0",,
"CRGB02R020C230","CTRYTOTAL","0",,
"CRGB02R020C240","CTRYTOTAL","0",,
"CRGB02R020C250","CTRYTOTAL","0",,
"CRGB02R030C105","CTRYTOTAL","543",,
"CRGB02R030C110","CTRYTOTAL","9236",,
"CRGB02R030C120","CTRYTOTAL","9666",,
"CRGB02R030C125","CTRYTOTAL","633",,
"CRGB02R030C130","CTRYTOTAL","10096",,
"CRGB02R030C210","CTRYTOTAL","543",,
"CRGB02R030C220","CTRYTOTAL","0",,
"CRGB02R030C230","CTRYTOTAL","0",,
"CRGB02R030C240","CTRYTOTAL","0",,
"CRGB02R030C250","CTRYTOTAL","0",,
"CRGB02R040C105","CTRYTOTAL","546",,
"CRGB02R040C110","CTRYTOTAL","9266",,
"CRGB02R040C120","CTRYTOTAL","9696",,
"CRGB02R040C130","CTRYTOTAL","10126",,
"CRGB02R040C210","CTRYTOTAL","546",,
"CRGB02R040C220","CTRYTOTAL","0",,
"CRGB02R040C230","CTRYTOTAL","0",,
"CRGB02R040C240","CTRYTOTAL","0",,
"CRGB02R040C250","CTRYTOTAL","0",,
"CRGB02R050C105","CTRYTOTAL","549",,
"CRGB02R050C110","CTRYTOTAL","9296",,
"CRGB02R050C120","CTRYTOTAL","9726",,
"CRGB02R050C125","CTRYTOTAL","63",,
"CRGB02R050C130","CTRYTOTAL","10156",,
"CRGB02R050C210","CTRYTOTAL","549",,
"CRGB02R050C220","CTRYTOTAL","0",,
"CRGB02R050C230","CTRYTOTAL","0",,
"CRGB02R050C240","CTRYTOTAL","0",,
"CRGB02R050C250","CTRYTOTAL","0",,
"CRGB02R060C105","CTRYTOTAL","5702241",,
"CRGB02R060C110","CTRYTOTAL","47340",,
"CRGB02R060C120","CTRYTOTAL","99499996",,
"CRGB02R060C125","CTRYTOTAL","6420648",,
"CRGB02R060C130","CTRYTOTAL","51640",,
"CRGB02R060C210","CTRYTOTAL","5702241",,
"CRGB02R060C220","CTRYTOTAL","0",,
"CRGB02R060C230","CTRYTOTAL","0",,
"CRGB02R060C240","CTRYTOTAL","0",,
"CRGB02R060C250","CTRYTOTAL","0",,
"CRGB02R070C105","CTRYTOTAL","1113",,
"CRGB02R070C110","CTRYTOTAL","18822",,
"CRGB02R070C120","CTRYTOTAL","19682",,
"CRGB02R070C125","CTRYTOTAL","6420000",,
"CRGB02R070C130","CTRYTOTAL","20542",,
"CRGB02R070C210","CTRYTOTAL","1113",,
"CRGB02R070C220","CTRYTOTAL","0",,
"CRGB02R070C230","CTRYTOTAL","0",,
"CRGB02R070C240","CTRYTOTAL","0",,
"CRGB02R070C250","CTRYTOTAL","0",,
"CRGB02R080C105","CTRYTOTAL","555",,
"CRGB02R080C110","CTRYTOTAL","9396",,
"CRGB02R080C120","CTRYTOTAL","9826",,
"CRGB02R080C125","CTRYTOTAL","6420000",,
"CRGB02R080C130","CTRYTOTAL","10256",,
"CRGB02R080C210","CTRYTOTAL","555",,
"CRGB02R080C220","CTRYTOTAL","0",,
"CRGB02R080C230","CTRYTOTAL","0",,
"CRGB02R080C240","CTRYTOTAL","0",,
"CRGB02R080C250","CTRYTOTAL","0",,
"CRGB02R090C105","CTRYTOTAL","558",,
"CRGB02R090C110","CTRYTOTAL","9426",,
"CRGB02R090C120","CTRYTOTAL","9856",,
"CRGB02R090C130","CTRYTOTAL","10286",,
"CRGB02R090C210","CTRYTOTAL","558",,
"CRGB02R090C220","CTRYTOTAL","0",,
"CRGB02R090C230","CTRYTOTAL","0",,
"CRGB02R090C240","CTRYTOTAL","0",,
"CRGB02R090C250","CTRYTOTAL","0",,
"CRGB02R100C105","CTRYTOTAL","561",,
"CRGB02R100C110","CTRYTOTAL","9456",,
"CRGB02R100C120","CTRYTOTAL","9886",,
"CRGB02R100C130","CTRYTOTAL","10316",,
"CRGB02R100C210","CTRYTOTAL","561",,
"CRGB02R100C220","CTRYTOTAL","0",,
"CRGB02R100C230","CTRYTOTAL","0",,
"CRGB02R100C240","CTRYTOTAL","0",,
"CRGB02R100C250","CTRYTOTAL","0",,
"CRGB02R110C105","CTRYTOTAL","5700567",,
"CRGB02R110C110","CTRYTOTAL","19062",,
"CRGB02R110C120","CTRYTOTAL","99470428",,
"CRGB02R110C125","CTRYTOTAL","648",,
"CRGB02R110C130","CTRYTOTAL","20782",,
"CRGB02R110C210","CTRYTOTAL","5700567",,
"CRGB02R110C220","CTRYTOTAL","0",,
"CRGB02R110C230","CTRYTOTAL","0",,
"CRGB02R110C240","CTRYTOTAL","0",,
"CRGB02R110C250","CTRYTOTAL","0",,
"CRGB02R120C105","CTRYTOTAL","567",,
"CRGB02R120C110","CTRYTOTAL","9516",,
"CRGB02R120C120","CTRYTOTAL","99460452",,
"CRGB02R120C125","CTRYTOTAL","648",,
"CRGB02R120C130","CTRYTOTAL","10376",,
"CRGB02R120C210","CTRYTOTAL","567",,
"CRGB02R120C220","CTRYTOTAL","0",,
"CRGB02R120C230","CTRYTOTAL","0",,
"CRGB02R120C240","CTRYTOTAL","0",,
"CRGB02R120C250","CTRYTOTAL","0",,
"CRGB02R130C105","CTRYTOTAL","5700000",,
"CRGB02R130C110","CTRYTOTAL","9546",,
"CRGB02R130C120","CTRYTOTAL","9976",,
"CRGB02R130C130","CTRYTOTAL","10406",,
"CRGB02R130C210","CTRYTOTAL","5700000",,
"CRGB02R130C220","CTRYTOTAL","0",,
"CRGB02R130C230","CTRYTOTAL","0",,
"CRGB02R130C240","CTRYTOTAL","0",,
"CRGB02R130C250","CTRYTOTAL","0",,
"CRGB02R140C105","CTRYTOTAL","57300000",,
"CRGB02R140C110","CTRYTOTAL","9576",,
"CRGB02R140C120","CTRYTOTAL","10006",,
"CRGB02R140C130","CTRYTOTAL","10436",,
"CRGB02R140C210","CTRYTOTAL","0",,
"CRGB02R140C220","CTRYTOTAL","0",,
"CRGB02R140C230","CTRYTOTAL","0",,
"CRGB02R140C240","CTRYTOTAL","0",,
"CRGB02R140C250","CTRYTOTAL","0",,
"CRGB02R150C105","CTRYTOTAL","63003861",,
"CRGB02R150C110","CTRYTOTAL","84534",,
"CRGB02R150C120","CTRYTOTAL","99538910",,
"CRGB02R150C125","CTRYTOTAL","6421281",,
"CRGB02R150C130","CTRYTOTAL","92274",,
"CRGB02R150C210","CTRYTOTAL","5703861",,
"CRGB02R150C220","CTRYTOTAL","0",,
"CRGB02R150C230","CTRYTOTAL","0",,
"CRGB02R150C240","CTRYTOTAL","0",,
"CRGB02R150C250","CTRYTOTAL","0",,
"CRGB03COUNTRY","AF","AFGHANISTAN",,
"CRGB03R010C010","AF","1630.32",,
"CRGB03COUNTRY","CN","CHINA",,
"CRGB03R010C010","CN","1846.08",,
"CRGB03COUNTRY","GB","UNITED KINGDOM",,
"CRGB03R010C010","GB","1954.32",,
"CRGB03COUNTRY","CTRYTOTAL","Direct cell edit",,
"CRGB03R010C010","CTRYTOTAL","518979.36",,
"_PageInstDesc","AF","AFGHANISTAN",,
"_PageInstDesc","CN","CHINA",,
"_PageInstDesc","GB","UNITED KINGDOM",,
"_PageInstDesc","CTRYTOTAL","Total for all countries",,
"_PageInstDesc","AF","AFGHANISTAN",,
"_PageInstDesc","CN","CHINA",,
"_PageInstDesc","GB","UNITED KINGDOM",,
"_PageInstDesc","CTRYTOTAL","Total for all countries",,
"_PageInstDesc","AF","AFGHANISTAN",,
"_PageInstDesc","CN","CHINA",,
"_PageInstDesc","GB","UNITED KINGDOM",,
"_PageInstDesc","CTRYTOTAL","Total for all countries",,
"_PageInstDesc","AF","AFGHANISTAN",,
"_PageInstDesc","CN","CHINA",,
"_PageInstDesc","GB","UNITED KINGDOM",,
"_PageInstDesc","CTRYTOTAL","Total for all countries",,
