"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRSAR230C030","SAMULTBANK","-97",,
"CRSAR230C040","SAMULTBANK","956",,
"CRSAR240C010","SAMULTBANK","24",,
"CRSAR240C030","SAMULTBANK","-108",,
"CRSAR240C040","SAMULTBANK","-84",,
"CRSAR250C010","SAMULTBANK","74",,
"CRSAR250C030","SAMULTBANK","-119",,
"CRSAR250C040","SAMULTBANK","-45",,
"CRSAR260C010","SAMULTBANK","668",,
"CRSAR260C030","SAMULTBANK","-130",,
"CRSAR260C040","SAMULTBANK","538",,
"CRSAR270C010","SAMULTBANK","4",,
"CRSAR270C030","SAMULTBANK","-141",,
"CRSAR270C040","SAMULTBANK","-137",,
"CRSAR280C010","SAMULTBANK","124",,
"CRSAR280C030","SAMULTBANK","-152",,
"CRSAR280C040","SAMULTBANK","-28",,
"CRSAR290C010","SAMULTBANK","1131",,
"CRSAR290C030","SAMULTBANK","-163",,
"CRSAR290C040","SAMULTBANK","968",,
"CRSAR300C010","SAMULTBANK","46",,
"CRSAR300C030","SAMULTBANK","-174",,
"CRSAR300C040","SAMULTBANK","-128",,
"CRSAR310C010","SAMULTBANK","52",,
"CRSAR310C030","SAMULTBANK","-185",,
"CRSAR310C040","SAMULTBANK","-133",,
"CRSAR320C010","SAMULTBANK","22",,
"CRSAR320C030","SAMULTBANK","-196",,
"CRSAR320C040","SAMULTBANK","-174",,
"CRSAEXPOSURE3","SAEQEXP","Equity Exposures",,
"CRSAR010C120","SAEQEXP","4495",,
"CRSAR010C130","SAEQEXP","-315",,
"CRSAR010C140","SAEQEXP","-7510",,
"CRSAR010C150","SAEQEXP","-30276",,
"CRSAR010C160","SAEQEXP","899",,
"CRSAR010C170","SAEQEXP","899",,
"CRSAR010C180","SAEQEXP","899",,
"CRSAR010C190","SAEQEXP","899",,
"CRSAR010C200","SAEQEXP","-4910.7",,
"CRSAR010C210","SAEQEXP","4495",,
"CRSAR010C215","SAEQEXP","4495",,
"CRSAR010C220","SAEQEXP","4495",,
"CRSAR010C230","SAEQEXP","13485",,
"CRSAR010C240","SAEQEXP","13485",,
"CRSAR020C120","SAEQEXP","778",,
"CRSAR020C130","SAEQEXP","-57",,
"CRSAR020C140","SAEQEXP","-1320",,
"CRSAR020C150","SAEQEXP","-4674",,
"CRSAR020C160","SAEQEXP","600",,
"CRSAR020C170","SAEQEXP","516",,
"CRSAR020C180","SAEQEXP","585",,
"CRSAR020C190","SAEQEXP","797",,
"CRSAR020C200","SAEQEXP","-5979.3",,
"CRSAR020C210","SAEQEXP","644",,
"CRSAR020C215","SAEQEXP","988",,
"CRSAR020C220","SAEQEXP","949",,
"CRSAR030C120","SAEQEXP","519",,
"CRSAR030C130","SAEQEXP","-58",,
"CRSAR030C140","SAEQEXP","-1346",,
"CRSAR030C150","SAEQEXP","-5982",,
"CRSAR030C160","SAEQEXP","9",,
"CRSAR030C170","SAEQEXP","8",,
"CRSAR030C180","SAEQEXP","6",,
"CRSAR030C190","SAEQEXP","5",,
"CRSAR030C200","SAEQEXP","-6000.4",,
"CRSAR030C210","SAEQEXP","3",,
"CRSAR030C215","SAEQEXP","9560",,
"CRSAR030C220","SAEQEXP","2868",,
"CRSAR040C120","SAEQEXP","1798",,
"CRSAR040C130","SAEQEXP","-59",,
"CRSAR040C140","SAEQEXP","-1372",,
"CRSAR040C150","SAEQEXP","-1935",,
"CRSAR040C160","SAEQEXP","899",,
"CRSAR040C170","SAEQEXP","899",,
"CRSAR040C180","SAEQEXP","899",,
"CRSAR040C190","SAEQEXP","899",,
"CRSAR040C200","SAEQEXP","-4002.7",,
"CRSAR040C210","SAEQEXP","899",,
"CRSAR040C215","SAEQEXP","899",,
"CRSAR040C220","SAEQEXP","899",,
"CRSAR050C120","SAEQEXP","899",,
"CRSAR050C130","SAEQEXP","-59",,
"CRSAR050C140","SAEQEXP","-1398",,
"CRSAR050C150","SAEQEXP","-5549",,
"CRSAR050C160","SAEQEXP","899",,
"CRSAR050C170","SAEQEXP","899",,
"CRSAR050C180","SAEQEXP","899",,
"CRSAR050C190","SAEQEXP","899",,
"CRSAR050C200","SAEQEXP","-7616.7",,
"CRSAR050C210","SAEQEXP","899",,
"CRSAR050C215","SAEQEXP","899",,
"CRSAR050C220","SAEQEXP","899",,
"CRSAR060C120","SAEQEXP","899",,
"CRSAR060C130","SAEQEXP","-60",,
"CRSAR060C140","SAEQEXP","-1424",,
"CRSAR060C150","SAEQEXP","-5674",,
"CRSAR060C160","SAEQEXP","899",,
"CRSAR060C170","SAEQEXP","899",,
"CRSAR060C180","SAEQEXP","899",,
"CRSAR060C190","SAEQEXP","899",,
"CRSAR060C200","SAEQEXP","-7741.7",,
"CRSAR060C210","SAEQEXP","899",,
"CRSAR060C215","SAEQEXP","899",,
"CRSAR060C220","SAEQEXP","899",,
"CRSAR070C120","SAEQEXP","899",,
"CRSAR070C130","SAEQEXP","-61",,
"CRSAR070C140","SAEQEXP","-1450",,
"CRSAR070C150","SAEQEXP","-5799",,
"CRSAR070C200","SAEQEXP","384",,
"CRSAR070C210","SAEQEXP","899",,
"CRSAR070C215","SAEQEXP","899",,
"CRSAR070C220","SAEQEXP","899",,
"CRSAR080C120","SAEQEXP","899",,
"CRSAR080C130","SAEQEXP","-62",,
"CRSAR080C140","SAEQEXP","-1476",,
"CRSAR080C150","SAEQEXP","-5924",,
"CRSAR080C160","SAEQEXP","899",,
"CRSAR080C170","SAEQEXP","899",,
"CRSAR080C180","SAEQEXP","899",,
"CRSAR080C190","SAEQEXP","899",,
"CRSAR080C200","SAEQEXP","-7991.7",,
"CRSAR080C210","SAEQEXP","899",,
"CRSAR080C215","SAEQEXP","899",,
"CRSAR080C220","SAEQEXP","899",,
"CRSAR090C120","SAEQEXP","899",,
"CRSAR090C130","SAEQEXP","-63",,
"CRSAR090C140","SAEQEXP","-1502",,
"CRSAR090C150","SAEQEXP","-6049",,
"CRSAR090C200","SAEQEXP","899",,
"CRSAR090C210","SAEQEXP","899",,
"CRSAR090C215","SAEQEXP","899",,
"CRSAR090C220","SAEQEXP","899",,
"CRSAR100C200","SAEQEXP","395",,
"CRSAR110C120","SAEQEXP","899",,
"CRSAR110C130","SAEQEXP","-64",,
"CRSAR110C140","SAEQEXP","-1528",,
"CRSAR110C150","SAEQEXP","-6184",,
"CRSAR110C200","SAEQEXP","899",,
"CRSAR110C210","SAEQEXP","899",,
"CRSAR110C215","SAEQEXP","899",,
"CRSAR110C220","SAEQEXP","899",,
"CRSAR120C200","SAEQEXP","406",,
"CRSAR130C120","SAEQEXP","899",,
"CRSAR130C130","SAEQEXP","-65",,
"CRSAR130C140","SAEQEXP","-1554",,
"CRSAR130C150","SAEQEXP","-6320",,
"CRSAR130C200","SAEQEXP","899",,
"CRSAR130C210","SAEQEXP","899",,
"CRSAR130C215","SAEQEXP","899",,
"CRSAR130C220","SAEQEXP","899",,
"CRSAEXPOSURE3","SACOVBOND","Covered bonds",,
"CRSAR010C120","SACOVBOND","429",,
"CRSAR010C130","SACOVBOND","-230",,
"CRSAR010C140","SACOVBOND","-4909",,
"CRSAR010C150","SACOVBOND","-28685",,
"CRSAR010C160","SACOVBOND","414",,
"CRSAR010C170","SACOVBOND","-250",,
"CRSAR010C180","SACOVBOND","313",,
"CRSAR010C190","SACOVBOND","502",,
"CRSAR010C200","SACOVBOND","-5739.5",,
"CRSAR010C210","SACOVBOND","69",,
"CRSAR010C215","SACOVBOND","-71",,
"CRSAR010C220","SACOVBOND","477",,
"CRSAR010C230","SACOVBOND","582",,
"CRSAR010C240","SACOVBOND","770",,
"CRSAR020C120","SACOVBOND","22",,
"CRSAR020C130","SACOVBOND","-40",,
"CRSAR020C140","SACOVBOND","-799",,
"CRSAR020C150","SACOVBOND","-4801",,
"CRSAR020C160","SACOVBOND","333",,
"CRSAR020C170","SACOVBOND","-21",,
"CRSAR020C180","SACOVBOND","5",,
"CRSAR020C190","SACOVBOND","6",,
"CRSAR020C200","SACOVBOND","-5119.7",,
"CRSAR020C210","SACOVBOND","6",,
"CRSAR020C215","SACOVBOND","3",,
"CRSAR020C220","SACOVBOND","17",,
"CRSAR030C120","SACOVBOND","4",,
"CRSAR030C130","SACOVBOND","-41",,
"CRSAR030C140","SACOVBOND","-825",,
"CRSAR030C150","SACOVBOND","-4920",,
"CRSAR030C160","SACOVBOND","137",,
"CRSAR030C170","SACOVBOND","294",,
"CRSAR030C180","SACOVBOND","-3",,
"CRSAR030C190","SACOVBOND","6",,
"CRSAR030C200","SACOVBOND","-5290.7",,
"CRSAR030C210","SACOVBOND","6",,
"CRSAR030C215","SACOVBOND","6",,
"CRSAR030C220","SACOVBOND","6",,
"CRSAR040C120","SACOVBOND","5",,
"CRSAR040C130","SACOVBOND","-42",,
"CRSAR040C140","SACOVBOND","-851",,
"CRSAR040C150","SACOVBOND","-5154",,
"CRSAR040C160","SACOVBOND","10",,
"CRSAR040C170","SACOVBOND","357",,
"CRSAR040C180","SACOVBOND","160",,
"CRSAR040C190","SACOVBOND","-31",,
"CRSAR040C200","SACOVBOND","-5529.6",,
"CRSAR040C210","SACOVBOND","8",,
"CRSAR040C215","SACOVBOND","5",,
"CRSAR040C220","SACOVBOND","4",,
"CRSAR050C120","SACOVBOND","2",,
"CRSAR050C130","SACOVBOND","-43",,
"CRSAR050C140","SACOVBOND","-877",,
"CRSAR050C150","SACOVBOND","-5298",,
"CRSAR050C160","SACOVBOND","961",,
"CRSAR050C170","SACOVBOND","185",,
"CRSAR050C180","SACOVBOND","-53",,
"CRSAR050C190","SACOVBOND","2",,
"CRSAR050C200","SACOVBOND","-6380.5",,
"CRSAR050C210","SACOVBOND","10",,
"CRSAR050C215","SACOVBOND","10",,
"CRSAR050C220","SACOVBOND","3",,
"CRSAR060C120","SACOVBOND","65",,
"CRSAR060C130","SACOVBOND","-44",,
"CRSAR060C140","SACOVBOND","-903",,
"CRSAR060C150","SACOVBOND","-5289",,
"CRSAR060C160","SACOVBOND","77",,
"CRSAR060C170","SACOVBOND","57",,
"CRSAR060C180","SACOVBOND","-17",,
"CRSAR060C190","SACOVBOND","2",,
"CRSAR060C200","SACOVBOND","-5403.1",,
"CRSAR060C210","SACOVBOND","2",,
"CRSAR060C215","SACOVBOND","3",,
"CRSAR060C220","SACOVBOND","7",,
"CRSAR070C120","SACOVBOND","62",,
"CRSAR070C130","SACOVBOND","-44",,
"CRSAR070C140","SACOVBOND","-929",,
"CRSAR070C150","SACOVBOND","-5421",,
"CRSAR070C200","SACOVBOND","384",,
"CRSAR070C210","SACOVBOND","75",,
"CRSAR070C215","SACOVBOND","-29",,
"CRSAR070C220","SACOVBOND","7",,
"CRSAR080C120","SACOVBOND","32",,
"CRSAR080C130","SACOVBOND","-45",,
"CRSAR080C140","SACOVBOND","-956",,
"CRSAR080C150","SACOVBOND","-5941",,
"CRSAR080C160","SACOVBOND","414",,
"CRSAR080C170","SACOVBOND","-250",,
"CRSAR080C180","SACOVBOND","313",,
"CRSAR080C190","SACOVBOND","502",,
"CRSAR080C200","SACOVBOND","-6311.5",,
"CRSAR080C210","SACOVBOND","-194",,
"CRSAR080C215","SACOVBOND","46",,
"CRSAR080C220","SACOVBOND","26",,
"CRSAR090C120","SACOVBOND","52",,
"CRSAR090C130","SACOVBOND","-46",,
"CRSAR090C140","SACOVBOND","-982",,
"CRSAR090C150","SACOVBOND","-6626",,
"CRSAR090C200","SACOVBOND","53",,
"CRSAR090C210","SACOVBOND","53",,
"CRSAR090C215","SACOVBOND","-250",,
"CRSAR090C220","SACOVBOND","313",,
"CRSAR100C200","SACOVBOND","395",,
"CRSAR110C120","SACOVBOND","261",,
"CRSAR110C130","SACOVBOND","-47",,
"CRSAR110C140","SACOVBOND","-1008",,
"CRSAR110C150","SACOVBOND","-5054",,
"CRSAR110C200","SACOVBOND","66",,
"CRSAR110C210","SACOVBOND","66",,
"CRSAR110C215","SACOVBOND","82",,
"CRSAR110C220","SACOVBOND","78",,
"CRSAR120C200","SACOVBOND","406",,
"CRSAR130C120","SACOVBOND","22",,
"CRSAR130C130","SACOVBOND","-48",,
"CRSAR130C140","SACOVBOND","-1034",,
"CRSAR130C150","SACOVBOND","-5643",,
"CRSAR130C200","SACOVBOND","69",,
"CRSAR130C210","SACOVBOND","69",,
"CRSAR130C215","SACOVBOND","80",,
"CRSAR130C220","SACOVBOND","53",,
"CRSAEXPOSURE3","SALGOVAUTH","Regional governments/local authorities",,
"CRSAR010C120","SALGOVAUTH","-30",,
"CRSAR010C130","SALGOVAUTH","-188",,
"CRSAR010C140","SALGOVAUTH","-3605",,
"CRSAR010C150","SALGOVAUTH","-21102",,
"CRSAR010C160","SALGOVAUTH","163",,
"CRSAR010C170","SALGOVAUTH","263",,
"CRSAR010C180","SALGOVAUTH","-21",,
"CRSAR010C190","SALGOVAUTH","11",,
"CRSAR010C200","SALGOVAUTH","-2839.9",,
"CRSAR010C210","SALGOVAUTH","1194",,
"CRSAR010C215","SALGOVAUTH","872",,
"CRSAR010C220","SALGOVAUTH","521",,
"CRSAR010C230","SALGOVAUTH","1576",,
"CRSAR010C240","SALGOVAUTH","2543",,
"CRSAR020C120","SALGOVAUTH","6",,
"CRSAR020C130","SALGOVAUTH","-32",,
"CRSAR020C140","SALGOVAUTH","-539",,
"CRSAR020C150","SALGOVAUTH","-3446",,
"CRSAR020C160","SALGOVAUTH","33",,
"CRSAR020C170","SALGOVAUTH","197",,
"CRSAR020C180","SALGOVAUTH","130",,
"CRSAR020C190","SALGOVAUTH","426",,
"CRSAR020C200","SALGOVAUTH","-3701.6",,
"CRSAR020C210","SALGOVAUTH","-63",,
"CRSAR020C215","SALGOVAUTH","9",,
"CRSAR020C220","SALGOVAUTH","11",,
"CRSAR030C120","SALGOVAUTH","7",,
"CRSAR030C130","SALGOVAUTH","-33",,
"CRSAR030C140","SALGOVAUTH","-565",,
"CRSAR030C150","SALGOVAUTH","-3607",,
"CRSAR030C160","SALGOVAUTH","6",,
"CRSAR030C170","SALGOVAUTH","20",,
"CRSAR030C180","SALGOVAUTH","173",,
"CRSAR030C190","SALGOVAUTH","176",,
"CRSAR030C200","SALGOVAUTH","-3715.5",,
"CRSAR030C210","SALGOVAUTH","479",,
"CRSAR030C215","SALGOVAUTH","-43",,
"CRSAR030C220","SALGOVAUTH","4",,
"CRSAR040C120","SALGOVAUTH","-69",,
"CRSAR040C130","SALGOVAUTH","-33",,
"CRSAR040C140","SALGOVAUTH","-591",,
"CRSAR040C150","SALGOVAUTH","-3473",,
"CRSAR040C160","SALGOVAUTH","8",,
"CRSAR040C170","SALGOVAUTH","6",,
"CRSAR040C180","SALGOVAUTH","36",,
"CRSAR040C190","SALGOVAUTH","205",,
"CRSAR040C200","SALGOVAUTH","-3503.8",,
"CRSAR040C210","SALGOVAUTH","188",,
"CRSAR040C215","SALGOVAUTH","8",,
"CRSAR040C220","SALGOVAUTH","3",,
"CRSAR050C120","SALGOVAUTH","11",,
"CRSAR050C130","SALGOVAUTH","-34",,
"CRSAR050C140","SALGOVAUTH","-617",,
"CRSAR050C150","SALGOVAUTH","-3840",,
"CRSAR050C160","SALGOVAUTH","5",,
"CRSAR050C170","SALGOVAUTH","15",,
"CRSAR050C180","SALGOVAUTH","246",,
"CRSAR050C190","SALGOVAUTH","174",,
"CRSAR050C200","SALGOVAUTH","-3980",,
"CRSAR050C210","SALGOVAUTH","446",,
"CRSAR050C215","SALGOVAUTH","-39",,
"CRSAR050C220","SALGOVAUTH","8",,
"CRSAR060C120","SALGOVAUTH","-44",,
"CRSAR060C130","SALGOVAUTH","-35",,
"CRSAR060C140","SALGOVAUTH","-643",,
"CRSAR060C150","SALGOVAUTH","-3527",,
"CRSAR060C160","SALGOVAUTH","4",,
"CRSAR060C170","SALGOVAUTH","3",,
"CRSAR060C180","SALGOVAUTH","28",,
"CRSAR060C190","SALGOVAUTH","165",,
"CRSAR060C200","SALGOVAUTH","-3547.4",,
"CRSAR060C210","SALGOVAUTH","163",,
"CRSAR060C215","SALGOVAUTH","417",,
"CRSAR060C220","SALGOVAUTH","-26",,
"CRSAR070C120","SALGOVAUTH","-73",,
"CRSAR070C130","SALGOVAUTH","-36",,
"CRSAR070C140","SALGOVAUTH","-669",,
"CRSAR070C150","SALGOVAUTH","-3747",,
"CRSAR070C200","SALGOVAUTH","384",,
"CRSAR070C210","SALGOVAUTH","9",,
"CRSAR070C215","SALGOVAUTH","5",,
"CRSAR070C220","SALGOVAUTH","35",,
"CRSAR080C120","SALGOVAUTH","24",,
"CRSAR080C130","SALGOVAUTH","-37",,
"CRSAR080C140","SALGOVAUTH","-695",,
"CRSAR080C150","SALGOVAUTH","-4040",,
"CRSAR080C160","SALGOVAUTH","163",,
"CRSAR080C170","SALGOVAUTH","263",,
"CRSAR080C180","SALGOVAUTH","-21",,
"CRSAR080C190","SALGOVAUTH","11",,
"CRSAR080C200","SALGOVAUTH","-4402.9",,
"CRSAR080C210","SALGOVAUTH","6",,
"CRSAR080C215","SALGOVAUTH","4",,
"CRSAR080C220","SALGOVAUTH","6",,
"CRSAR090C120","SALGOVAUTH","5",,
"CRSAR090C130","SALGOVAUTH","-38",,
"CRSAR090C140","SALGOVAUTH","-721",,
"CRSAR090C150","SALGOVAUTH","-4321",,
"CRSAR090C200","SALGOVAUTH","276",,
"CRSAR090C210","SALGOVAUTH","276",,
"CRSAR090C215","SALGOVAUTH","-35",,
"CRSAR090C220","SALGOVAUTH","11",,
"CRSAR100C200","SALGOVAUTH","395",,
"CRSAR110C120","SALGOVAUTH","12",,
"CRSAR110C130","SALGOVAUTH","-38",,
"CRSAR110C140","SALGOVAUTH","-747",,
"CRSAR110C150","SALGOVAUTH","-4448",,
"CRSAR110C200","SALGOVAUTH","894",,
"CRSAR110C210","SALGOVAUTH","894",,
"CRSAR110C215","SALGOVAUTH","894",,
"CRSAR110C220","SALGOVAUTH","445",,
"CRSAR120C200","SALGOVAUTH","406",,
"CRSAR130C120","SALGOVAUTH","2",,
"CRSAR130C130","SALGOVAUTH","-39",,
"CRSAR130C140","SALGOVAUTH","-773",,
"CRSAR130C150","SALGOVAUTH","-4546",,
"CRSAR130C200","SALGOVAUTH","9",,
"CRSAR130C210","SALGOVAUTH","9",,
"CRSAR130C215","SALGOVAUTH","4",,
"CRSAR130C220","SALGOVAUTH","24",,
"CRSAEXPOSURE3","SATOTAL","Totall",,
"CRSAR010C120","SATOTAL","9312",,
"CRSAR010C130","SATOTAL","-1255",,
"CRSAR010C140","SATOTAL","-25541",,
"CRSAR010C150","SATOTAL","-132539",,
"CRSAR010C160","SATOTAL","3660",,
"CRSAR010C170","SATOTAL","1107",,
"CRSAR010C180","SATOTAL","2674",,
"CRSAR010C190","SATOTAL","777776666",,
"CRSAR010C200","SATOTAL","-25045.6",,
"CRSAR010C210","SATOTAL","10103",,
"CRSAR010C215","SATOTAL","10116",,
"CRSAR010C220","SATOTAL","8079",,
"CRSAR010C230","SATOTAL","34232",,
"CRSAR010C240","SATOTAL","33266",,
"CRSAR020C120","SATOTAL","850",,
"CRSAR020C130","SATOTAL","-216",,
"CRSAR020C140","SATOTAL","-4014",,
"CRSAR020C150","SATOTAL","-21473",,
"CRSAR020C160","SATOTAL","1153",,
"CRSAR020C170","SATOTAL","878",,
"CRSAR020C180","SATOTAL","948",,
"CRSAR020C190","SATOTAL","2491",,
"CRSAR020C200","SATOTAL","-23802.4",,
"CRSAR020C210","SATOTAL","2015",,
"CRSAR020C215","SATOTAL","1058",,
"CRSAR020C220","SATOTAL","1316",,
"CRSAR030C120","SATOTAL","1106",,
"CRSAR030C130","SATOTAL","-221",,
"CRSAR030C140","SATOTAL","-4171",,
"CRSAR030C150","SATOTAL","-22315",,
"CRSAR030C160","SATOTAL","261",,
"CRSAR030C170","SATOTAL","471",,
"CRSAR030C180","SATOTAL","404",,
"CRSAR030C190","SATOTAL","2971",,
"CRSAR030C200","SATOTAL","-23154.8",,
"CRSAR030C210","SATOTAL","2051",,
"CRSAR030C215","SATOTAL","10531",,
"CRSAR030C220","SATOTAL","2606",,
"CRSAR040C120","SATOTAL","1762",,
"CRSAR040C130","SATOTAL","-226",,
"CRSAR040C140","SATOTAL","-4327",,
"CRSAR040C150","SATOTAL","-20088",,
"CRSAR040C160","SATOTAL","1092",,
"CRSAR040C170","SATOTAL","1200",,
"CRSAR040C180","SATOTAL","1358",,
"CRSAR040C190","SATOTAL","1863",,
"CRSAR040C200","SATOTAL","-22819",,
"CRSAR040C210","SATOTAL","2789",,
"CRSAR040C215","SATOTAL","1158",,
"CRSAR040C220","SATOTAL","100",,
"CRSAR050C120","SATOTAL","865",,
"CRSAR050C130","SATOTAL","-231",,
"CRSAR050C140","SATOTAL","-4483",,
"CRSAR050C150","SATOTAL","-22616",,
"CRSAR050C160","SATOTAL","1885",,
"CRSAR050C170","SATOTAL","1271",,
"CRSAR050C180","SATOTAL","1289",,
"CRSAR050C190","SATOTAL","1677",,
"CRSAR050C200","SATOTAL","-26162.3",,
"CRSAR050C210","SATOTAL","3692",,
"CRSAR050C215","SATOTAL","1197",,
"CRSAR050C220","SATOTAL","1224",,
"CRSAR060C120","SATOTAL","9",,
"CRSAR060C130","SATOTAL","8",,
"CRSAR060C140","SATOTAL","-4639",,
"CRSAR060C150","SATOTAL","-28560",,
"CRSAR060C160","SATOTAL","789",,
"CRSAR060C170","SATOTAL","456",,
"CRSAR060C180","SATOTAL","1298",,
"CRSAR060C190","SATOTAL","1032",,
"CRSAR060C200","SATOTAL","-30362.8",,
"CRSAR060C210","SATOTAL","1647",,
"CRSAR060C215","SATOTAL","1879",,
"CRSAR060C220","SATOTAL","1699",,
"CRSAR070C120","SATOTAL","1106",,
"CRSAR070C130","SATOTAL","-241",,
"CRSAR070C140","SATOTAL","-4796",,
"CRSAR070C150","SATOTAL","-25118",,
"CRSAR070C200","SATOTAL","2304",,
"CRSAR070C210","SATOTAL","3492",,
"CRSAR070C215","SATOTAL","2969",,
"CRSAR070C220","SATOTAL","884",,
"CRSAR080C120","SATOTAL","966",,
"CRSAR080C130","SATOTAL","-246",,
"CRSAR080C140","SATOTAL","-4952",,
"CRSAR080C150","SATOTAL","-26870",,
"CRSAR080C160","SATOTAL","3660",,
"CRSAR080C170","SATOTAL","1107",,
"CRSAR080C180","SATOTAL","2674",,
"CRSAR080C190","SATOTAL","777776666",,
"CRSAR080C200","SATOTAL","-32752.6",,
"CRSAR080C210","SATOTAL","1208",,
"CRSAR080C215","SATOTAL","1473",,
"CRSAR080C220","SATOTAL","1555",,
"CRSAR090C120","SATOTAL","4841",,
"CRSAR090C130","SATOTAL","-251",,
"CRSAR090C140","SATOTAL","-5108",,
"CRSAR090C150","SATOTAL","-24176",,
"CRSAR090C200","SATOTAL","1781",,
"CRSAR090C210","SATOTAL","1781",,
"CRSAR090C215","SATOTAL","2203",,
"CRSAR090C220","SATOTAL","1422",,
"CRSAR100C200","SATOTAL","2370",,
"CRSAR110C120","SATOTAL","1243",,
"CRSAR110C130","SATOTAL","-256",,
"CRSAR110C140","SATOTAL","-5264",,
"CRSAR110C150","SATOTAL","-26705",,
"CRSAR110C200","SATOTAL","1875",,
"CRSAR110C210","SATOTAL","1875",,
"CRSAR110C215","SATOTAL","1880",,
"CRSAR110C220","SATOTAL","1477",,
"CRSAR120C200","SATOTAL","2436",,
"CRSAR130C120","SATOTAL","1156",,
"CRSAR130C130","SATOTAL","-261",,
"CRSAR130C140","SATOTAL","-5421",,
"CRSAR130C150","SATOTAL","-29670",,
"CRSAR130C200","SATOTAL","1747",,
"CRSAR130C210","SATOTAL","1747",,
"CRSAR130C215","SATOTAL","1591",,
"CRSAR130C220","SATOTAL","2741",,
"CRSAEXPOSURE3","SASTCRASS","Claims on inst & corp with CR assessment",,
"CRSAR010C120","SASTCRASS","13",,
"CRSAR010C130","SASTCRASS","-272",,
"CRSAR010C140","SASTCRASS","-6210",,
"CRSAR010C150","SASTCRASS","-36239",,
"CRSAR010C160","SASTCRASS","345",,
"CRSAR010C170","SASTCRASS","180",,
"CRSAR010C180","SASTCRASS","-23",,
"CRSAR010C190","SASTCRASS","125",,
"CRSAR010C200","SASTCRASS","-7099.5",,
"CRSAR010C210","SASTCRASS","117",,
"CRSAR010C215","SASTCRASS","416",,
"CRSAR010C220","SASTCRASS","414",,
"CRSAR010C230","SASTCRASS","11049",,
"CRSAR010C240","SASTCRASS","11224",,
"CRSAR020C120","SASTCRASS","-12",,
"CRSAR020C130","SASTCRASS","-49",,
"CRSAR020C140","SASTCRASS","-1060",,
"CRSAR020C150","SASTCRASS","-6325",,
"CRSAR020C160","SASTCRASS","2",,
"CRSAR020C170","SASTCRASS","5",,
"CRSAR020C180","SASTCRASS","2",,
"CRSAR020C190","SASTCRASS","12",,
"CRSAR020C200","SASTCRASS","-6332",,
"CRSAR020C210","SASTCRASS","127",,
"CRSAR020C215","SASTCRASS","113",,
"CRSAR020C220","SASTCRASS","-19",,
"CRSAR030C120","SASTCRASS","-19",,
"CRSAR030C130","SASTCRASS","-49",,
"CRSAR030C140","SASTCRASS","-1086",,
"CRSAR030C150","SASTCRASS","-6459",,
"CRSAR030C160","SASTCRASS","4",,
"CRSAR030C170","SASTCRASS","1",,
"CRSAR030C180","SASTCRASS","1",,
"CRSAR030C190","SASTCRASS","8",,
"CRSAR030C200","SASTCRASS","-6464.3",,
"CRSAR030C210","SASTCRASS","284",,
"CRSAR030C215","SASTCRASS","1131",,
"CRSAR030C220","SASTCRASS","-289",,
"CRSAR040C120","SASTCRASS","-194",,
"CRSAR040C130","SASTCRASS","-50",,
"CRSAR040C140","SASTCRASS","-1112",,
"CRSAR040C150","SASTCRASS","-6315",,
"CRSAR040C160","SASTCRASS","22",,
"CRSAR040C170","SASTCRASS","10",,
"CRSAR040C180","SASTCRASS","15",,
"CRSAR040C190","SASTCRASS","75",,
"CRSAR040C200","SASTCRASS","-6352.5",,
"CRSAR040C210","SASTCRASS","585",,
"CRSAR040C215","SASTCRASS","1131",,
"CRSAR040C220","SASTCRASS","-889",,
"CRSAR050C120","SASTCRASS","-194",,
"CRSAR050C130","SASTCRASS","-51",,
"CRSAR050C140","SASTCRASS","-1138",,
"CRSAR050C150","SASTCRASS","-6419",,
"CRSAR050C160","SASTCRASS","22",,
"CRSAR050C170","SASTCRASS","10",,
"CRSAR050C180","SASTCRASS","15",,
"CRSAR050C190","SASTCRASS","75",,
"CRSAR050C200","SASTCRASS","-6456.5",,
"CRSAR050C210","SASTCRASS","585",,
"CRSAR050C215","SASTCRASS","174",,
"CRSAR050C220","SASTCRASS","12",,
"CRSAR060C120","SASTCRASS","42",,
"CRSAR060C130","SASTCRASS","-52",,
"CRSAR060C140","SASTCRASS","-1164",,
"CRSAR060C150","SASTCRASS","-6834",,
"CRSAR060C160","SASTCRASS","2",,
"CRSAR060C170","SASTCRASS","349",,
"CRSAR060C180","SASTCRASS","235",,
"CRSAR060C190","SASTCRASS","15",,
"CRSAR060C200","SASTCRASS","-7232.7",,
"CRSAR060C210","SASTCRASS","-6",,
"CRSAR060C215","SASTCRASS","58",,
"CRSAR060C220","SASTCRASS","46",,
"CRSAR070C120","SASTCRASS","2",,
"CRSAR070C130","SASTCRASS","-53",,
"CRSAR070C140","SASTCRASS","-1190",,
"CRSAR070C150","SASTCRASS","-6969",,
"CRSAR070C200","SASTCRASS","384",,
"CRSAR070C210","SASTCRASS","7",,
"CRSAR070C215","SASTCRASS","254",,
"CRSAR070C220","SASTCRASS","183",,
"CRSAR080C120","SASTCRASS","-5",,
"CRSAR080C130","SASTCRASS","-54",,
"CRSAR080C140","SASTCRASS","-1216",,
"CRSAR080C150","SASTCRASS","-7127",,
"CRSAR080C160","SASTCRASS","345",,
"CRSAR080C170","SASTCRASS","180",,
