"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRSIR460C230","1","454800",,
"CRSIR460C240","1","455100",,
"CRSIR460C250","1","455400",,
"CRSIR460C260","1","455700",,
"CRSIR460C270","1","456000",,
"CRSIR460C280","1","456300",,
"CRSIR460C290","1","456600",,
"CRSIR460C300","1","456900",,
"CRSIR460C310","1","457200",,
"CRSIR460C320","1","457500",,
"CRSIR470C230","1","458100",,
"CRSIR470C240","1","458400",,
"CRSIR470C250","1","458700",,
"CRSIR470C260","1","459000",,
"CRSIR470C270","1","459300",,
"CRSIR470C280","1","459600",,
"CRSIR470C290","1","459900",,
"CRSIR470C300","1","460200",,
"CRSIR470C310","1","460500",,
"CRSIR470C320","1","460800",,
"CRSIR480C230","1","461400",,
"CRSIR480C240","1","461700",,
"CRSIR480C250","1","462000",,
"CRSIR480C260","1","462300",,
"CRSIR480C270","1","462600",,
"CRSIR480C280","1","462900",,
"CRSIR480C290","1","463200",,
"CRSIR480C300","1","463500",,
"CRSIR480C310","1","463800",,
"CRSIR480C320","1","464100",,
"CRSIR490C230","1","464700",,
"CRSIR490C240","1","465000",,
"CRSIR490C250","1","465300",,
"CRSIR490C260","1","465600",,
"CRSIR490C270","1","465900",,
"CRSIR490C280","1","466200",,
"CRSIR490C290","1","466500",,
"CRSIR490C300","1","466800",,
"CRSIR490C310","1","467100",,
"CRSIR490C320","1","467400",,
"CRSIR500C230","1","468000",,
"CRSIR500C240","1","468300",,
"CRSIR500C250","1","468600",,
"CRSIR500C260","1","468900",,
"CRSIR500C270","1","469200",,
"CRSIR500C280","1","469500",,
"CRSIR500C290","1","469800",,
"CRSIR500C300","1","470100",,
"CRSIR500C310","1","470400",,
"CRSIR500C320","1","470700",,
"CRSIR510C230","1","471300",,
"CRSIR510C240","1","471600",,
"CRSIR510C250","1","471900",,
"CRSIR510C260","1","472200",,
"CRSIR510C270","1","472500",,
"CRSIR510C280","1","472800",,
"CRSIR510C290","1","473100",,
"CRSIR510C300","1","473400",,
"CRSIR510C310","1","473700",,
"CRSIR510C320","1","474000",,
"CRSIR520C230","1","474600",,
"CRSIR520C240","1","474900",,
"CRSIR520C250","1","475200",,
"CRSIR520C260","1","475500",,
"CRSIR520C270","1","475800",,
"CRSIR520C280","1","476100",,
"CRSIR520C290","1","476400",,
"CRSIR520C300","1","476700",,
"CRSIR520C310","1","477000",,
"CRSIR520C320","1","477300",,
"CRSIR530C230","1","477900",,
"CRSIR530C240","1","478200",,
"CRSIR530C250","1","478500",,
"CRSIR530C260","1","478800",,
"CRSIR530C270","1","479100",,
"CRSIR530C280","1","479400",,
"CRSIR530C290","1","479700",,
"CRSIR530C300","1","480000",,
"CRSIR530C310","1","480300",,
"CRSIR530C320","1","480600",,
"CRSIR540C230","1","481200",,
"CRSIR540C240","1","481500",,
"CRSIR540C250","1","481800",,
"CRSIR540C260","1","482100",,
"CRSIR540C270","1","482400",,
"CRSIR540C280","1","482700",,
"CRSIR540C290","1","483000",,
"CRSIR540C300","1","483300",,
"CRSIR540C310","1","483600",,
"CRSIR540C320","1","483900",,
"CRSIR300C340","1","103.08",,
"CRSIR300C350","1","5046000",,
"CRSIR300C360","1","121.5",,
"CRSIR300C370","1","4732888",,
"CRSIR300C380","1","113.96",,
"CRSIR300C390","1","-18906936",,
"CRSIR300C400","1","5061000",,
"CRSIR300C410","1","5064000",,
"CRSIR300C420","1","5067000",,
"CRSIR300C430","1","5070000",,
"CRSIR300C440","1","5073000",,
"CRSIR310C340","1","116.85",,
"CRSIR310C350","1","2473500",,
"CRSIR310C360","1","138.22",,
"CRSIR310C370","1","2157388",,
"CRSIR310C380","1","120.56",,
"CRSIR310C390","1","-856056",,
"CRSIR310C400","1","2481000",,
"CRSIR310C410","1","2482500",,
"CRSIR310C420","1","2484000",,
"CRSIR310C430","1","2485500",,
"CRSIR310C440","1","2487000",,
"CRSIR320C340","1","116.37",,
"CRSIR320C350","1","488100",,
"CRSIR320C360","1","138",,
"CRSIR320C370","1","488700",,
"CRSIR320C380","1","138.17",,
"CRSIR320C390","1","-156000",,
"CRSIR320C400","1","489600",,
"CRSIR320C410","1","489900",,
"CRSIR320C420","1","490200",,
"CRSIR320C430","1","490500",,
"CRSIR320C440","1","490800",,
"CRSIR330C340","1","116.61",,
"CRSIR330C350","1","491400",,
"CRSIR330C360","1","138.11",,
"CRSIR330C370","1","172888",,
"CRSIR330C380","1","48.59",,
"CRSIR330C390","1","-162900",,
"CRSIR330C400","1","492900",,
"CRSIR330C410","1","493200",,
"CRSIR330C420","1","493500",,
"CRSIR330C430","1","493800",,
"CRSIR330C440","1","494100",,
"CRSIR340C340","1","116.85",,
"CRSIR340C350","1","494700",,
"CRSIR340C360","1","138.22",,
"CRSIR340C370","1","495300",,
"CRSIR340C380","1","138.39",,
"CRSIR340C390","1","-1596",,
"CRSIR340C400","1","496200",,
"CRSIR340C410","1","496500",,
"CRSIR340C420","1","496800",,
"CRSIR340C430","1","497100",,
"CRSIR340C440","1","497400",,
"CRSIR350C340","1","117.08",,
"CRSIR350C350","1","498000",,
"CRSIR350C360","1","138.33",,
"CRSIR350C370","1","498600",,
"CRSIR350C380","1","138.5",,
"CRSIR350C390","1","-408000",,
"CRSIR350C400","1","499500",,
"CRSIR350C410","1","499800",,
"CRSIR350C420","1","500100",,
"CRSIR350C430","1","500400",,
"CRSIR350C440","1","500700",,
"CRSIR360C340","1","117.32",,
"CRSIR360C350","1","501300",,
"CRSIR360C360","1","138.44",,
"CRSIR360C370","1","501900",,
"CRSIR360C380","1","138.61",,
"CRSIR360C390","1","-127560",,
"CRSIR360C400","1","502800",,
"CRSIR360C410","1","503100",,
"CRSIR360C420","1","503400",,
"CRSIR360C430","1","503700",,
"CRSIR360C440","1","504000",,
"CRSIR370C340","1","92.65",,
"CRSIR370C350","1","2572500",,
"CRSIR370C360","1","108.84",,
"CRSIR370C370","1","2575500",,
"CRSIR370C380","1","108.96",,
"CRSIR370C390","1","-18050880",,
"CRSIR370C400","1","2580000",,
"CRSIR370C410","1","2581500",,
"CRSIR370C420","1","2583000",,
"CRSIR370C430","1","2584500",,
"CRSIR370C440","1","2586000",,
"CRSIR380C340","1","117.01",,
"CRSIR380C350","1","507900",,
"CRSIR380C360","1","137.75",,
"CRSIR380C370","1","508500",,
"CRSIR380C380","1","137.92",,
"CRSIR380C390","1","-15600",,
"CRSIR380C400","1","509400",,
"CRSIR380C410","1","509700",,
"CRSIR380C420","1","510000",,
"CRSIR380C430","1","510300",,
"CRSIR380C440","1","510600",,
"CRSIR390C340","1","116.85",,
"CRSIR390C350","1","511200",,
"CRSIR390C360","1","137.42",,
"CRSIR390C370","1","511800",,
"CRSIR390C380","1","137.58",,
"CRSIR390C390","1","-16080000",,
"CRSIR390C400","1","512700",,
"CRSIR390C410","1","513000",,
"CRSIR390C420","1","513300",,
"CRSIR390C430","1","513600",,
"CRSIR390C440","1","513900",,
"CRSIR400C340","1","116.71",,
"CRSIR400C350","1","514500",,
"CRSIR400C360","1","137.09",,
"CRSIR400C370","1","515100",,
"CRSIR400C380","1","137.25",,
"CRSIR400C390","1","-1690800",,
"CRSIR400C400","1","516000",,
"CRSIR400C410","1","516300",,
"CRSIR400C420","1","516600",,
"CRSIR400C430","1","516900",,
"CRSIR400C440","1","517200",,
"CRSIR410C340","1","116.56",,
"CRSIR410C350","1","517800",,
"CRSIR410C360","1","136.77",,
"CRSIR410C370","1","518400",,
"CRSIR410C380","1","136.93",,
"CRSIR410C390","1","-70380",,
"CRSIR410C400","1","519300",,
"CRSIR410C410","1","519600",,
"CRSIR410C420","1","519900",,
"CRSIR410C430","1","520200",,
"CRSIR410C440","1","520500",,
"CRSIR420C340","1","51.16",,
"CRSIR420C350","1","521100",,
"CRSIR420C360","1","59.96",,
"CRSIR420C370","1","521700",,
"CRSIR420C380","1","60.03",,
"CRSIR420C390","1","-194100",,
"CRSIR420C400","1","522600",,
"CRSIR420C410","1","522900",,
"CRSIR420C420","1","523200",,
"CRSIR420C430","1","523500",,
"CRSIR420C440","1","523800",,
"CRSIR430C400","1","176041",,
"CRSIR430C410","1","526200",,
"CRSIR440C400","1","528300",,
"CRSIR440C410","1","528600",,
"CRSIR450C400","1","1140863",,
"CRSIR450C410","1","531000",,
"CRSIR460C400","1","533100",,
"CRSIR460C410","1","533400",,
"CRSIR470C400","1","535500",,
"CRSIR470C410","1","535800",,
"CRSIR480C400","1","537900",,
"CRSIR480C410","1","538200",,
"CRSIR490C400","1","1032952",,
"CRSIR490C410","1","540600",,
"CRSIR500C400","1","542700",,
"CRSIR500C410","1","543000",,
"CRSIR510C400","1","545100",,
"CRSIR510C410","1","545400",,
"CRSIR520C400","1","547500",,
"CRSIR520C410","1","547800",,
"CRSIR530C400","1","549900",,
"CRSIR530C410","1","550200",,
"CRSIR540C400","1","258667",,
"CRSIR540C410","1","552600",,
